ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,52,841.554143126177,1402.3968926553673,0,52
4,53,83.4274661508704,1418.8479690522245,0,53
4,54,195.68053446705133,1459.604312177346,0,54
4,55,914.6998450813323,1478.4519752130132,0,55
4,56,342.01100044596404,1473.025122640107,0,56
4,57,1578.1981613891726,1495.348655090228,0,57
4,58,772.5591286307053,1548.8526970954356,0,58
4,59,499.3213811420983,1591.7060646303673,0,59
4,60,340.62793914246197,1597.5269709543568,0,60
4,61,326.9501661129568,1635.4109219269103,0,61
4,62,1202.6672940192389,1623.719991635299,0,62
4,63,1779.482873851295,1643.7163742690059,0,63
4,64,1427.3402747960497,1812.2003005581794,0,64
4,65,1208.2072072072071,1801.7679571463354,0,65
4,66,128.69319640564828,1841.643132220796,0,66
4,67,1290.5528549382716,1871.2287808641975,0,67
4,68,750.9187790998448,1990.427832384894,0,68
4,69,721.1012287887654,2008.5675833820949,0,69
5,1,1551.7894389438943,23.710891089108912,0,1
5,2,1600.7987301587302,32.80825396825397,0,2
5,3,1556.0463493645652,66.17169200099676,0,3
5,4,1628.1152586771448,66.99214145383104,0,4
5,5,1764.5171725239616,207.93170926517573,0,5
5,6,727.9692386567547,211.53960522942836,0,6
5,7,1444.601094470046,277.6546658986175,0,7
5,8,1092.7780517879162,296.2552404438964,0,8
5,9,45.76166209329675,320.96589572716584,0,9
5,10,1395.3463203463205,324.0224321133412,0,10
5,11,369.1056053811659,333.3112107623318,0,11
5,12,1619.674011299435,376.545197740113,0,12
5,13,1484.994022203245,370.5633361799032,0,13
5,14,1655.3742030407063,397.6566944580677,0,14
5,15,1700.9333333333334,404.471875,0,15
5,16,660.8276154171961,443.0652265988988,0,16
5,17,1331.2064293304995,488.0300212539851,0,17
5,18,1301.9089488081281,511.48534583821805,0,18
5,19,1178.8637316561844,526.0541579315164,0,19
5,20,1004.207585335019,532.2847029077118,0,20
5,21,1334.6241241241241,552.0855855855856,0,21
5,22,1462.5919634106501,643.093106827834,0,22
5,23,998.6681446111869,646.3809686221009,0,23
5,24,641.5493013972056,668.3880239520959,0,24
5,25,1882.8525905547913,688.687757909216,0,25
5,26,1870.8704146730463,745.890749601276,0,26
5,27,1924.3972204266322,743.0067873303168,0,27
5,28,1969.3129432624114,764.7796985815603,0,28
5,29,1906.298739372618,791.1427733802404,0,29
5,30,532.4696738799147,785.3535507467236,0,30
5,31,596.1012861736334,827.3207395498392,0,31
5,32,143.33084577114428,831.9934701492538,0,32
5,33,645.2041319765649,848.5285229725563,0,33
5,34,600.3890876565296,862.3497316636851,0,34
5,35,1306.2853448275862,908.5060344827587,0,35
5,36,1200.1954887218046,929.9833278849297,0,36
5,37,1299.8620902906616,936.922077922078,0,37
5,38,1293.8048016701462,970.4629436325679,0,38
5,39,1463.515395547134,1018.2638559924206,0,39
5,40,719.5642691415313,1100.676102088167,0,40
5,41,608.3798408488063,1111.2015915119364,0,41
5,42,790.2766461392705,1123.301279014685,0,42
5,43,772.7384877771461,1180.0756111426947,0,43
5,44,882.3023255813954,1181.422757475083,0,44
5,45,909.0580720092915,1197.6302748741773,0,45
5,46,756.3268011527377,1209.9544668587896,0,46
5,47,269.25,1244.2856633380884,0,47
5,48,749.3094496365525,1257.4434060228452,0,48
5,49,781.9679245283019,1276.5806603773585,0,49
5,50,841.6016989145824,1402.342614440774,0,50
5,51,83.47238315952104,1418.6450366937042,0,51
5,52,195.69668390629752,1459.592637663523,0,52
5,53,914.6986460348162,1478.4274661508705,0,53
5,54,342.88509649749824,1483.4117226590422,0,54
5,55,1569.4705436156764,1505.4558786346397,0,55
5,56,772.2474191328287,1548.986579490709,0,56
5,57,499.3385024368631,1591.4811696942845,0,57
5,58,340.5106082036775,1597.0884016973125,0,58
5,59,327.2119654605263,1635.1558388157894,0,59
5,60,1202.7208569628228,1623.6376811594203,0,60
5,61,1427.3505265420158,1812.1573178594456,0,61
5,62,1208.303409090909,1803.8625,0,62
5,63,128.80510665804783,1841.525533290239,0,63
5,64,1290.6755401234568,1871.1543209876543,0,64
5,65,750.8799582463465,1990.0923799582463,0,65
